10000,-0.15063025327698248
20000,23.423527579692877
30000,-13.127140671193436
40000,12.076197796571794
50000,40.375772311078755
60000,29.056441384113555
70000,42.83823326210893
80000,48.138082306923955
90000,44.94898686157699
100000,18.85275648514812
110000,48.464993974564734
120000,47.83436215346291
130000,29.224097375824908
140000,69.7115841884497
150000,70.60663356075305
160000,75.91018823127156
170000,103.6723310106374
180000,104.44083420314307
190000,83.86173133637674
200000,80.42393725696498
210000,77.93324916424551
220000,69.65192149682765
230000,80.5525046441486
240000,74.78778517050459
250000,61.75880734668183
260000,60.91065326043139
270000,65.0462032901955
280000,63.57961469705342
290000,54.63350213778741
300000,52.072836694194095
310000,71.74119807676033
320000,82.12365771647416
330000,79.41783747966342
340000,90.22220216653584
350000,99.41435336043004
360000,100.64966717665139
370000,97.37815165480029
380000,62.00251731255575
390000,32.734543686811136
400000,48.73267302617335
410000,30.591063754082523
420000,73.00852463703761
430000,59.836231982507094
440000,61.214673608164695
450000,66.20360809239807
460000,99.34864381570337
470000,248.8113152004486
480000,242.65513838904766
490000,251.62384490525605
500000,246.42118940880226
510000,252.87293116445022
520000,270.07482014685417
530000,288.60402460394164
540000,284.41657143481683
550000,292.2793611535647
560000,296.31731352754844
570000,297.9961981289513
580000,298.23631579179244
590000,295.23644953012246
600000,295.5660170966719
610000,278.82566053654756
620000,284.53789067931183
630000,286.1018204459785
640000,295.16687151270764
650000,292.61086988257705
660000,305.36216005260013
670000,301.82259545403696
680000,320.2209184595318
690000,318.88444965908946
700000,322.60361997699005
710000,316.79903255451626
720000,314.8433840162749
730000,314.1121268594317
740000,310.24254068320477
750000,316.018653358184
760000,316.78663378732574
770000,323.9780768020113
10000,-24.191320315098004
10000,29.075281650309847
20000,11.267454876477867
10000,17.867238281596208
10000,23.658177491666553
10000,-18.632423595064445
10000,-7.41136841345359
10000,10.315067895531868
10000,-15.400237843073896
10000,-16.058838619524764
10000,20.52926159782731
10000,-13.957605500974235
10000,27.424651159982382
10000,25.6641781872271
10000,-2.21274327812461
10000,33.36892176472723
20000,36.96087477174501
30000,9.856299920264064
40000,-1.2357505967694593
50000,24.585061085364615
10000,24.904825799020248
20000,26.25608642586849
30000,15.544954686073051
40000,12.729448352248465
50000,39.37905731328636
60000,47.91255703985844
70000,49.70450325279484
80000,46.203888142334435
90000,45.205059200582426
100000,48.60487329045173
